"","(Intercept)","FinFSLdat_AnnEsts","FinFSLdat_SpringDat","FinFSLdat_SummerDat","FinSouthSST_AnnEsts","FSL_months_Apr","FSL_months_Jan","FSL_months_May","FSL_months_Oct","FSLdat_Autumn","s(Ages)","SST_South_Months_Jun","df","logLik","AICc","delta","weight"
"704",5.56090782998566,9.80670251616394,-1.78626502778711,3.98524948970182,0.497726370827882,-0.130881085888494,-2.16430605763687,NA,-5.08767887940215,NA,"+",NA,12,-2253.96057738739,4532.27731915834,7.2316757863673,0.00377829602136697
"996",13.7279074061826,12.2556479441647,-2.30318616929042,NA,NA,NA,0.941385812213163,-2.77214796966963,-4.18138928374483,2.0390316864097,"+",NA,11,-2255.0126108078,4532.32624784136,7.28060446939617,0.00368698399562108
"736",4.9194642622891,10.9581230431588,-2.02575486583189,1.99975823611023,0.523696380268087,0.940430310378868,NA,-2.31802840814118,-4.31046272808501,NA,"+",NA,12,-2253.99658503476,4532.34933445307,7.30369108110517,0.0036446687106847
"872",13.9170604408013,6.66701150396381,-0.165053858633412,4.29100960400566,NA,NA,-1.91869503916282,-2.23805696937297,NA,-0.0241323825512579,"+",NA,11,-2255.03268314403,4532.36639251383,7.32074914186069,0.00361371540899921
"1004",4.44053962927241,10.9129491955743,-2.3724055847807,NA,0.57547391885302,NA,1.12325863896994,-2.43449453019572,-4.15189538355967,1.45752064506765,"+",NA,12,-2254.04928879994,4532.45474198345,7.40909861148339,0.00345755505380651
"1848",8.79870135076138,6.87722827737341,-0.746158387644926,3.22705517549752,NA,3.03323212725342,-1.32489996084071,NA,NA,-6.741114658398,"+",0.370350997306575,12,-2254.06713082459,4532.49042603275,7.44478266078295,0.00339641234813389
"884",14.6672426927383,6.95898213832923,-1.09288906581469,NA,NA,3.9784304031486,0.894443603767383,-1.18027045373822,NA,-4.35546275784693,"+",NA,11,-2255.11498368921,4532.53099360419,7.48535023221939,0.00332821424394347
"1952",3.80473503843769,10.3347921974228,-2.03841814834684,2.07677996294368,0.3991459256203,2.67987558767486,NA,NA,-3.39242349288779,-5.75210606817451,"+",0.243045728798534,13,-2253.1161234404,4532.6482468808,7.60260350883527,0.0031387017492279
"1972",9.05305860016101,10.5069696765503,-2.23914536528508,NA,NA,3.22026880228696,0.826165526990578,NA,-2.78515390417616,-5.77183992078852,"+",0.352797128585211,12,-2254.20504123462,4532.76624685281,7.72060348083778,0.00295887542678292
"892",5.79418825211439,5.75108234579445,-1.14561669360941,NA,0.54627213803486,3.54081905833925,1.07033663993683,-1.08089683536346,NA,-4.20770666555358,"+",NA,12,-2254.24110245221,4532.83836928797,7.79272591600602,0.00285407573510241
"880",5.69700897784412,5.61672358191223,-0.373774254294179,3.47142871013598,0.512235847983148,NA,-1.21394402066662,-2.1219019922119,NA,-0.154108700591115,"+",NA,12,-2254.25799579366,4532.87215597089,7.82651259891827,0.00280626583070137
"1768",9.27283232905624,11.1637129381657,-1.60597893299446,3.70186835518977,NA,NA,-1.8149036046469,-2.09493548721273,-3.76313057215843,NA,"+",0.273491944243044,12,-2254.26970137732,4532.89556713819,7.84992376622631,0.00277360836152823
"680",13.5561088382538,10.8692810910619,-1.6225015513743,4.75184639039015,NA,NA,-2.86973007417097,NA,-5.21239066300009,NA,"+",NA,10,-2256.41171042641,4533.0739903289,8.02834695693309,0.00253688648218598
"1896",8.12876458222556,7.0310346183726,-0.56801559652924,3.47041791896574,NA,NA,-1.47000867225642,-1.24451348579926,NA,-2.34595104259206,"+",0.391543372928757,12,-2254.37484388747,4533.1058521585,8.06020878653271,0.00249679178039999
"2000",3.00060346964443,10.8086294913141,-1.97541441322088,2.15556141205877,0.418652632595654,NA,NA,-1.34022140495191,-3.63350702908315,-1.55598627135879,"+",0.250352708257987,13,-2253.34949588425,4533.1149917685,8.06934839653422,0.00248540795956756
"756",13.8547496651369,11.7154996394901,-2.26270429530161,NA,NA,1.95271348404519,0.766856525493531,-2.43138411795084,-3.99717831895592,NA,"+",NA,11,-2255.40910199396,4533.11923021368,8.07358684171322,0.00248014640404836
"1908",8.58812433872817,7.26212223487767,-1.33424308576515,NA,NA,3.37845046210988,0.801297893881311,-0.272804247586401,NA,-6.18369246560349,"+",0.402757128832607,12,-2254.39013039719,4533.13642517794,8.09078180597407,0.00245891478965214
"1968",3.75867280320396,10.4364957609541,-1.77844339861619,4.06387494072273,0.380512335362957,NA,-1.69438165871965,NA,-3.93819715936226,-2.91047540476265,"+",0.252810456660993,13,-2253.38040540867,4533.17681081735,8.13116744538183,0.00240976032052032
"1888",3.74499928428288,6.34438592035026,-0.997924142862894,1.82728502255846,0.363766333610041,3.06159707630027,NA,-0.0656644050645791,NA,-6.58182326437581,"+",0.3165231196539,13,-2253.45450821605,4533.32501643209,8.27937306012427,0.00223764614026608
"2020",8.40980989818542,11.1225171321744,-2.16273532123216,NA,NA,NA,0.848060996117594,-1.79358840436835,-3.03731433381774,-0.495827721694968,"+",0.364909120521836,12,-2254.50904347357,4533.3742513307,8.3286079587333,0.00218323349797419
"764",4.92040504392204,10.5100815119637,-2.32534282789373,NA,0.550833099427882,1.57491562294205,0.950830228836437,-2.26971063380411,-4.00539318716475,NA,"+",NA,12,-2254.52156821349,4533.39930081055,8.35365743858074,0.00215605959448418
"632",13.9089025869485,6.39559995003218,-0.2361737905272,3.51483421131872,NA,1.31593146164321,-1.67353744563203,-2.78057717575398,NA,NA,"+",NA,11,-2255.55836161412,4533.41774945401,8.37210608203895,0.0021362628532448
"904",13.5676480925782,12.5126971366024,-2.07567170431255,2.67495001262519,NA,NA,NA,NA,-4.7364482361396,-2.19034336514084,"+",NA,10,-2256.61338693891,4533.47734335391,8.43169998194116,0.00207354773564352
"1720",9.65999024113443,10.1226715190528,-1.58277951430361,3.9953903266481,NA,-0.715008369346226,-2.48768735065978,NA,-4.3810735764992,NA,"+",0.262045776928614,12,-2254.61423367001,4533.58463172358,8.53898835160999,0.00196524483864086
"1752",9.04678216045402,11.3759338376736,-1.85068485569128,1.65388782020411,NA,0.392013088896337,NA,-2.51223063781257,-3.45447554886297,NA,"+",0.286959670646439,12,-2254.63705338695,4533.63027115747,8.58462778549983,0.00192090632787933
"688",5.59003656815176,9.71613427918107,-1.78570778495765,3.9022226820237,0.496473527412434,NA,-2.1555560104137,NA,-5.08104852678104,NA,"+",NA,11,-2255.67760285891,4533.6562319436,8.61058857162789,0.00189613333811026
"912",4.64735410688145,11.0864874756818,-2.14004270658714,2.57170083514262,0.555985731926725,NA,NA,NA,-4.65905631734941,-2.15549204840308,"+",NA,11,-2255.70444047593,4533.70990717762,8.66426380565372,0.00184592242213998
"1856",4.19834207403329,6.09336989934923,-0.81654150021886,2.84285789015094,0.341077058438031,2.95412661544195,-0.948158765847442,NA,NA,-6.47632623813225,"+",0.311761285161598,13,-2253.64993375368,4533.71586750737,8.67022413540053,0.00184042945801328
"712",13.2869247055363,12.7938392328566,-1.98392547474415,2.51381551023539,NA,NA,NA,-2.08216513704441,-4.48584782061941,NA,"+",NA,10,-2256.73557312306,4533.72171572221,8.67607235023843,0.00183505570512538
"1980",3.509746268951,9.81432769471243,-2.32122237660496,NA,0.416293462846286,3.02535120557363,0.97990179373777,NA,-3.04622267274684,-5.38640607492189,"+",0.27122446094068,13,-2253.65429710205,4533.7245942041,8.6789508321317,0.00183241651748423
"792",14.4559946783942,6.85847398473982,-0.744685427478435,2.16775941360522,NA,4.21225530063334,NA,NA,NA,-6.87626340610307,"+",NA,10,-2256.8361890528,4533.92294758167,8.87730420970638,0.00165940467466963
"1776",3.93199738558957,10.4890029258449,-1.74541656001192,3.33051062899892,0.396100655223179,NA,-1.38990347306035,-1.98826727231636,-3.9121258440629,NA,"+",0.205301171901114,13,-2253.75717152574,4533.93034305148,8.88469967950732,0.00165327996684177
"640",5.89331194632053,5.3971357967002,-0.42920966033882,2.77724561311312,0.498876040113469,1.14152300711884,-1.0078529096187,-2.67001086138694,NA,NA,"+",NA,12,-2254.81890516104,4533.99397470563,8.9483313336641,0.00160150745705364
"720",4.66269296456099,11.3327026026862,-2.05076938333308,2.37331544497835,0.538626287218038,NA,NA,-1.94653410048735,-4.43911398722573,NA,"+",NA,11,-2255.87839362104,4534.05781346786,9.01217009588891,0.0015511955640254
"1916",3.41906559416714,6.35692355892273,-1.32836731888686,NA,0.384955879352052,3.17706735075,0.941864347108754,-0.364612664269494,NA,-5.75364863789034,"+",0.330954829621277,13,-2253.90003626884,4534.21607253767,9.17042916570608,0.00143318097279088
"2028",2.61918080272412,10.3735561193188,-2.24947433786582,NA,0.438569177853931,NA,1.0092645701789,-1.77320412989495,-3.29175612049552,-0.325366533954748,"+",0.276579331642461,13,-2253.91295820222,4534.24191640443,9.19627303246216,0.00141478064368949
"1904",3.33254839532915,6.23871489459365,-0.648148156741329,3.03178788508436,0.357562866030754,NA,-1.05102783846221,-1.32516501080358,NA,-2.05885166585174,"+",0.327839070934381,13,-2253.93030627568,4534.27661255136,9.23096917939438,0.00139044859248623
"800",6.14537952560938,5.60121173777803,-0.804089309490923,2.10816136938349,0.51586512879275,3.76396796767361,NA,NA,NA,-6.38135501547464,"+",NA,11,-2256.04563355484,4534.39229333545,9.34664996348238,0.00131230617900566
"1760",3.39707870379517,10.5601575281212,-1.9381663073918,1.73428021115073,0.427548269467026,0.406685827451081,NA,-2.33244098085429,-3.69045108083257,NA,"+",0.206176337535836,13,-2254.0646481514,4534.5452963028,9.4996529308346,0.00121565684971876
"1728",4.08975795955312,9.44292255326507,-1.73009239938653,3.56498955774113,0.414197292129195,-0.621017399539538,-2.00650766415875,NA,-4.50811268868074,NA,"+",0.189211411625807,13,-2254.06695945257,4534.54991890513,9.50427553316422,0.00121285034521395
"1928",8.35502770791571,11.3959160855721,-1.94915999708735,2.22462486765122,NA,NA,NA,NA,-3.4744232186999,-3.39294234046119,"+",0.355671756406168,11,-2256.14498558959,4534.59099740496,9.54535403299087,0.00118819339332527
"1780",9.04221802183797,10.8562734052092,-2.08505446345167,NA,NA,0.903112962136627,0.617732564451769,-2.41553861165519,-3.11035283185113,NA,"+",0.316177274489408,12,-2255.11758602503,4534.59133643361,9.54569306164376,0.00118799199459299
"664",13.5608341121557,11.1990074029138,-2.04411758348714,1.58464475617969,NA,0.115591492290849,NA,NA,-4.97063588927401,NA,"+",NA,10,-2257.17410377087,4534.59877701782,9.55313364585618,0.00118358052841277
"1656",8.70452005979658,6.73520968273515,-0.520616944667486,2.72046705652733,NA,0.326494434902066,-1.28191890259915,-2.67779224340866,NA,NA,"+",0.340763407238979,12,-2255.15136648991,4534.65889736339,9.61325399142333,0.00114853132498698
"1816",8.59011828547527,7.29129308233905,-1.00365243966525,1.80985452321626,NA,3.24245666972705,NA,NA,NA,-7.07212427561703,"+",0.383702166598988,11,-2256.20783977005,4534.71670576587,9.67106239390068,0.00111580912706029
"840",13.819865814388,7.35071182533521,-0.50318251158295,2.24090795691807,NA,NA,NA,-2.71277657809544,NA,0.384595600888563,"+",NA,10,-2257.27787096408,4534.80631140424,9.76066803227422,0.00106692107130079
"672",4.57182552623212,9.90866897985701,-2.11163454061869,1.59451745337999,0.559541836975658,-0.057156546791258,NA,NA,-4.89690212092585,NA,"+",NA,11,-2256.25589944696,4534.81282511969,9.76718174772213,0.00106345191351203
"808",14.2618032849051,5.95279955041144,-0.099562196920731,4.95584935168568,NA,NA,-2.36523973120344,NA,NA,-2.44920801960608,"+",NA,10,-2257.40378255958,4535.05813459525,10.0124912232823,0.000940696614939128
"848",5.12088590216774,5.9674180008218,-0.593030194326651,2.17015846331976,0.544446410797647,NA,NA,-2.40391100782872,NA,0.0868172894208284,"+",NA,11,-2256.40507782536,4535.11118187649,10.0655385045184,0.000916073901491978
"820",14.9033992323223,6.65580030938001,-1.14464509530173,NA,NA,4.61462642599408,0.887298875692897,NA,NA,-6.23688365519956,"+",NA,10,-2257.44982086551,4535.15021120711,10.104567835142,0.000898370327387753
"1704",10.1102070442833,9.74343016143409,-1.58621767903704,3.65723846869464,NA,NA,-2.47567774465174,NA,-4.43385130014983,NA,"+",0.234727339218441,11,-2256.42974413518,4535.16051449612,10.1148711241558,0.000893754143503922
"940",4.47433890556862,10.4538896989605,-2.51636951810248,NA,0.599015399594168,NA,1.12466876149665,NA,-4.40978808891598,-0.985386168135845,"+",NA,11,-2256.4450077601,4535.19104174596,10.1453983739948,0.000880215800426544
"932",14.201686708407,11.7928639885068,-2.46481040534116,NA,NA,NA,0.934484261724159,NA,-4.47813105061763,-0.731311739630091,"+",NA,10,-2257.4846661871,4535.21990185028,10.1742584783124,0.000867605443386995
"616",13.9150594388734,6.66471980012645,-0.164906439077942,4.28319903112073,NA,NA,-1.91657931874885,-2.25180163039546,NA,NA,"+",NA,10,-2257.51390215625,4535.27837378859,10.2327304166192,0.000842607359561023
"740",13.9808034872144,12.5664212926204,-2.44720378317949,NA,NA,NA,1.24169464295513,-1.56965593830626,-4.17129949174351,NA,"+",NA,10,-2257.51818915573,4535.28694778755,10.2413044155792,0.000839002834068657
"1736",8.84670510441674,11.4923764321149,-1.85473714529567,1.77932583243556,NA,NA,NA,-2.37144093095806,-3.46428653148095,NA,"+",0.29997959031365,11,-2256.50130748921,4535.30364120419,10.2579978322219,0.000832029066620335
"748",4.38900318779992,11.0995040996263,-2.47604944326527,NA,0.589758850327037,NA,1.34029613574313,-1.57504490078384,-4.14400684449474,NA,"+",NA,11,-2256.50594061898,4535.31290746372,10.2672640917535,0.000828183084333051
"1864",7.86866308332828,7.56140156131401,-0.837506711995055,1.8887457751607,NA,NA,NA,-1.57261327668121,NA,-2.11067430967061,"+",0.404150792215121,11,-2256.54503022111,4535.39108666799,10.3454432960243,0.000796434303248868
"828",5.97089783218847,5.4681637685346,-1.19323315375236,NA,0.548702842365383,4.12125476167461,1.06457650662478,NA,NA,-5.92934960722259,"+",NA,11,-2256.56848018325,4535.43798659227,10.3923432203037,0.000777975227188822
"1788",3.20493510491886,10.1240371875482,-2.18165748875568,NA,0.438051119123246,0.879200710407251,0.8033302055872,-2.29120172976316,-3.35049141575431,NA,"+",0.232885312226388,13,-2254.52265300343,4535.46130600686,10.4156626348877,0.000768956941215262
"816",5.89902031466273,4.92422818813235,-0.314899136946044,4.08882638329457,0.519998889124081,NA,-1.62628703423294,NA,NA,-2.45339857531269,"+",NA,11,-2256.60814059923,4535.51730742423,10.4716640522665,0.000747724254304326
"1936",2.85140529556939,10.5833870699129,-2.02790569135534,2.25368421858014,0.42030498571444,NA,NA,NA,-3.716081559675,-3.08058217099523,"+",0.271076785350872,12,-2255.58730324071,4535.53077086499,10.4851274930215,0.000742707687710892
"1832",8.03973122632259,6.66602999882802,-0.552021910488054,3.7874144924002,NA,NA,-1.68778173096935,NA,NA,-3.75328081144205,"+",0.410045661402645,11,-2256.61844511218,4535.53791645013,10.4922730781627,0.000740058881836722
"692",14.1466211896263,10.5873128339459,-2.29537038695366,NA,NA,0.974138955059856,0.276009836598252,NA,-4.62968296140871,NA,"+",NA,10,-2257.71660924317,4535.68378796242,10.6381445904553,0.000688003549402986
"1844",8.59889671487902,7.19573462736537,-1.34762622540496,NA,NA,3.51774617247026,0.799008591652272,NA,NA,-6.6210442599935,"+",0.405577205409517,11,-2256.693327781,4535.68768178778,10.64203841581,0.000686665369652852
"600",13.8535704657088,6.98407799324531,-0.543119643372792,1.73501094420598,NA,1.50467687538842,NA,-3.0655992586236,NA,NA,"+",NA,10,-2257.75861359779,4535.76779667167,10.7221532996973,0.000659702939686612
"1664",3.67315860581399,5.9258558423221,-0.612365558672558,2.3157797942904,0.373037016636277,0.379078623075162,-0.856528468037319,-2.61418142018273,NA,NA,"+",0.277752252795305,13,-2254.68092302918,4535.77784605836,10.7322026863876,0.000656396448724089
"624",5.68886605425334,5.60350562742901,-0.372689166316186,3.4218119780896,0.51193212829373,NA,-1.20043078060882,-2.21024814754971,NA,NA,"+",NA,11,-2256.73970966192,4535.7804455496,10.7348021776334,0.000655543854510815
"700",4.83221486098486,9.4113704692718,-2.35827108951536,NA,0.573020885136604,0.648810714608646,0.501341623315564,NA,-4.59446784582647,NA,"+",NA,11,-2256.76211490901,4535.82525604379,10.7796126718185,0.000641019550371059
"1824",3.74896187369563,6.3301041664088,-1.00063638622586,1.82987968246955,0.363613503185756,3.09462879658514,NA,NA,NA,-6.68942241121848,"+",0.317198407601917,12,-2255.75822891802,4535.87262221961,10.8269788476391,0.000626016587494517
"1956",8.25132127645173,10.740787472564,-2.25056018822027,NA,NA,NA,0.835871759705571,NA,-3.12338524601354,-2.42022980881576,"+",0.395846834421535,11,-2256.80108016961,4535.90318656499,10.8575431930212,0.000616522424392319
"648",13.552907338316,11.2827619711289,-2.04563023585869,1.64979902811141,NA,NA,NA,NA,-4.97593039999241,NA,"+",NA,9,-2258.88799169142,4535.98076153983,10.9351181678594,0.000593066899650474
"868",14.1764186188144,7.26124332545644,-0.888740344941785,NA,NA,NA,0.922948112185854,-3.21801295842005,NA,2.00422427862327,"+",NA,10,-2257.91492162643,4536.08041272894,11.0347693569747,0.000564241083779911
"1712",4.40681201005965,9.10524072756899,-1.73500824303762,3.26621978707889,0.419639220079137,NA,-1.98977974300765,NA,-4.55552070941357,NA,"+",0.164575820268423,12,-2255.87197089713,4536.10010617781,11.054462805846,0.00055871242158979
"876",4.8294729448999,5.94579743762769,-0.968428163600586,NA,0.578970737623828,NA,1.10604279838455,-2.87511694093211,NA,1.41939827317547,"+",NA,11,-2256.94109836692,4536.18322295962,11.1375795876511,0.000535969093666368
"608",5.44261422166608,5.68713629008066,-0.617773070530938,1.70383855740882,0.524925367133425,1.2421222092283,NA,-2.82990875572772,NA,NA,"+",NA,11,-2256.94287357353,4536.18677337282,11.1411300008522,0.00053501848180947
"656",4.58607783789687,9.86876051081555,-2.11081977787188,1.56240584919783,0.558900584195397,NA,NA,NA,-4.89430890789153,NA,"+",NA,10,-2257.97007337049,4536.19071621706,11.1450728450936,0.000533964773532603
"1744",3.1950270985957,10.6817543985672,-1.9422840870101,1.86433214229099,0.427131830639411,NA,NA,-2.18656834610816,-3.70039766081775,NA,"+",0.219761503044159,12,-2255.9298357519,4536.21583588736,11.1701925153902,0.000527300204556655
"1688",9.22100459084571,10.3131872363244,-1.93726818844768,1.20765418534234,NA,-0.690737588265378,NA,NA,-4.08014361976831,NA,"+",0.29187756328805,11,-2256.98338651529,4536.26779925634,11.2221558843758,0.000513776502048488
"1764",8.52568514939162,11.0945930827494,-2.13777686592521,NA,NA,NA,0.789675071991905,-2.0696208915281,-3.07536377786312,NA,"+",0.353421502962521,11,-2256.99920531497,4536.29943685571,11.2537934837392,0.000505713119144831
"568",14.291800952541,4.11907880670405,0.0479610871953822,3.87905774506699,NA,0.112454411063558,-2.50874641141402,NA,NA,NA,"+",NA,10,-2258.03151583883,4536.31360115375,11.2679577817808,0.000502144236071139
"1640",8.54535156636001,6.80609762266536,-0.513368729097186,2.86880595272997,NA,NA,-1.32456350619352,-2.55561288839602,NA,NA,"+",0.351278324164961,11,-2257.01785422775,4536.33673468127,11.2910913092992,0.000496369514124919
"1892",7.8411639558457,7.5329291773432,-1.17585207512193,NA,NA,NA,0.820134228540875,-1.93641200660078,NA,-0.936370046032941,"+",0.424901815229006,11,-2257.056247712,4536.41352164977,11.3678782778024,0.000477673360783147
"1872",2.80474286313314,6.54959472589354,-0.84108209523626,1.90179863566313,0.383443404510204,NA,NA,-1.55874401592598,NA,-1.87478672394906,"+",0.3319869822387,12,-2256.05972965012,4536.4756236838,11.4299803118338,0.00046306903018579
"1840",3.30530676513862,5.86154388224969,-0.630004123005509,3.3752092688368,0.352532725244622,NA,-1.28860634434598,NA,NA,-3.56014914139447,"+",0.348419148736129,12,-2256.18274427426,4536.72165293208,11.6760095601157,0.000409469128472527
"628",14.2674669446921,6.8828034929376,-0.897812230411452,NA,NA,2.11384422850902,0.705224945026458,-2.94673557752288,NA,NA,"+",NA,10,-2258.24482362905,4536.74021673419,11.6945733622179,0.000405686060729212
"1964",2.44314076259093,9.99367558111302,-2.33658698616319,NA,0.440035210495056,NA,0.997753902804063,NA,-3.37769025072504,-2.2272657042804,"+",0.30686933954936,12,-2256.2019422231,4536.76004882975,11.7144054577857,0.000401683137753402
"1852",3.44843486877546,6.27089716358214,-1.34625312207124,NA,0.383844207330964,3.3637535624365,0.938412360211627,NA,NA,-6.33908180872956,"+",0.334924451618425,12,-2256.20556840822,4536.76730120001,11.7216578280386,0.000400229198054171
"576",5.92542511885002,3.17319953774131,-0.16491255601421,3.0955634157574,0.519721613849564,-0.0193918626658781,-1.78065585952649,NA,NA,NA,"+",NA,11,-2257.23726903681,4536.77556429939,11.7299209274242,0.000398579042431173
"1624",8.49592848521369,7.19242289179949,-0.762546345549537,1.34503575659028,NA,0.437957198939198,NA,-2.89065970422975,NA,NA,"+",0.351673768453427,11,-2257.29582933098,4536.89268488772,11.8470415157526,0.000375908414133479
"1696",3.06575282755955,9.50905000733976,-2.02563186498116,1.32976080889531,0.464779042946013,-0.590560991605712,NA,NA,-4.28798578353142,NA,"+",0.203678534993747,12,-2256.33014115838,4537.01644670033,11.9708033283614,0.000353351964930437
"636",5.35023412402839,5.66963492387478,-0.957544558497825,NA,0.549832279328679,1.73705157472727,0.888724709665668,-2.78640036782023,NA,NA,"+",NA,11,-2257.36033913094,4537.02170448764,11.9760611156726,0.000352424260144543
"1716",9.30809737676688,9.73112759913108,-2.11661208700588,NA,NA,-0.0743069850594676,0.129344324851135,NA,-3.73424478862617,NA,"+",0.31776046520073,11,-2257.41832983959,4537.13768590494,12.0920425329732,0.000332568224554162
"676",14.1603591291142,11.3459886541253,-2.40027048130704,NA,NA,NA,0.66957233883488,NA,-4.59929270988953,NA,"+",NA,9,-2259.47073971164,4537.14625758027,12.1006142082988,0.000331145941146906
"1772",2.67952996294732,10.3531788140417,-2.23335079308857,NA,0.439746899781727,NA,0.971419027145056,-1.95400092283269,-3.31735387213634,NA,"+",0.268817657641544,12,-2256.40074189712,4537.1576481778,12.1120048058283,0.000329265326491867
"684",4.5785284464136,9.87631997979073,-2.42892575145591,NA,0.589183679616255,NA,0.7661119541483,NA,-4.57349565577047,NA,"+",NA,10,-2258.46003571799,4537.17064091206,12.1249975400915,0.000327133230983219
"1900",2.43752944991642,6.56140975193241,-1.17961572549117,NA,0.405920337643645,NA,0.96716941887139,-1.92863944204693,NA,-0.812746717098086,"+",0.347799163056828,12,-2256.52677260738,4537.40970959833,12.3640662263597,0.000290276285767473
"1592",8.91075209266042,4.55603127096092,-0.25617727478765,3.04608367289411,NA,-0.861930505705285,-2.07311398505855,NA,NA,NA,"+",0.351376226375092,11,-2257.57363541542,4537.4482970566,12.402653684635,0.00028472945532219
"1648",3.51128010452342,6.01180083437588,-0.603538141581009,2.48973213925768,0.371346930147433,NA,-0.907926254652716,-2.47271890914964,NA,NA,"+",0.290237139560412,12,-2256.55071425961,4537.45759290278,12.4119495308105,0.000283409125485741
"1652",8.52610843769984,7.13206818730827,-1.04436519083575,NA,NA,0.84314141853649,0.546631622667624,-2.79424997121052,NA,NA,"+",0.370159832027075,11,-2257.68222610895,4537.66547844367,12.619835071705,0.000255430091139359
"776",14.2305680015407,6.64297238970494,-0.520002459850015,2.48026503029036,NA,NA,NA,NA,NA,-2.58625047898794,"+",NA,9,-2259.73697040149,4537.67871895997,12.633075587999,0.000253744663137451
"552",14.2849327234571,4.19167107554886,0.0497311420107413,3.95143512299059,NA,NA,-2.51750724083151,NA,NA,NA,"+",NA,9,-2259.74730992145,4537.6993979999,12.6537546279314,0.000251134581872956
"584",13.8513598973569,7.39818358127079,-0.511944785432355,2.33044772939566,NA,NA,NA,-2.49648622600796,NA,NA,"+",NA,9,-2259.75227195118,4537.70932205936,12.6636786873923,0.000249891531189088
"1672",9.65805210383989,9.94586465792761,-1.93893665451012,0.893929776716259,NA,NA,NA,NA,-4.13253840218553,NA,"+",0.265343432574136,10,-2258.79552668808,4537.84162285224,12.7959794802682,0.000233895995301267
"784",5.1286575413387,5.2872093910498,-0.611523098084588,2.37827185662177,0.566619774102116,NA,NA,NA,NA,-2.54414754365527,"+",NA,10,-2258.79618410204,4537.84293768015,12.7972943081841,0.000233742279342298
"1800",7.70097413248185,7.18476658000414,-0.868959065103324,1.99748826311368,NA,NA,NA,NA,NA,-3.91548387019508,"+",0.430932192853932,10,-2258.80937970222,4537.86932888051,12.8236855085443,0.000230678170517469
"1724",3.13833444787923,9.02007022122239,-2.21676556406944,NA,0.461918189054828,-0.0464739861837573,0.351560216337693,NA,-3.95360292832372,NA,"+",0.229844931647035,12,-2256.77184593497,4537.8998562535,12.8542128815352,0.000227183906755543
"1632",3.26181007405412,6.17865231141576,-0.774651999957947,1.3995991087479,0.393478146236283,0.454355499384527,NA,-2.74900200822771,NA,NA,"+",0.281396490755141,12,-2256.79192595666,4537.94001629689,12.8943729249177,0.00022266754505195
"592",5.12117354570603,5.97693114328619,-0.595087869009559,2.1902341669115,0.544874272199019,NA,NA,-2.35490680846852,NA,NA,"+",NA,10,-2258.87713904343,4538.00484756293,12.9592041909655,0.000215565368290233
"560",5.92929667788396,3.16096784817118,-0.165166096486327,3.08343044785441,0.519556730362934,NA,-1.7794422497573,NA,NA,NA,"+",NA,10,-2258.95277220209,4538.15611388025,13.1104705082862,0.000199862781388418
"1600",3.6447907237292,3.76389344808521,-0.358678953860607,2.61485104236218,0.390050571975997,-0.777434232224193,-1.60867356237454,NA,NA,NA,"+",0.28522826348606,12,-2257.07252532557,4538.50121503471,13.4555716627374,0.000168187673621367
"1700",9.36195477916093,9.69207948695412,-2.11191494400152,NA,NA,NA,0.105762327449595,NA,-3.74626237900996,NA,"+",0.314168270359031,10,-2259.14821792333,4538.54700532273,13.5013619507654,0.000164380739064107
"1680",3.37547771624503,9.18726483600411,-2.02796491899072,1.0632544042797,0.469556337342506,NA,NA,NA,-4.33482985101365,NA,"+",0.180127167824248,11,-2258.13127260743,4538.56357144063,13.5179280686616,0.000163024787179741
"1608",8.27059359545317,7.30928798212005,-0.763621632679823,1.48424432080222,NA,NA,NA,-2.73452882735714,NA,NA,"+",0.366429073106481,10,-2259.16283717323,4538.57624382253,13.5306004505665,0.000161995096601196
"1660",3.0744175072722,6.18612220571706,-1.05944494065656,NA,0.406341711060971,0.816672142839295,0.713698688835706,-2.70605175055388,NA,NA,"+",0.296763250374203,12,-2257.1520130161,4538.66019041576,13.614547043795,0.000155336350682912
"1808",2.62545460648255,6.1736808330594,-0.872266734588422,2.00961403860756,0.384433870855685,NA,NA,NA,NA,-3.66303672572189,"+",0.358345447112063,11,-2258.32236751856,4538.9457612629,13.9001178909284,0.000134667307332256
"1828",7.65224214166201,7.00980560952436,-1.24062672660338,NA,NA,NA,0.806087605239515,NA,NA,-3.03223338962167,"+",0.460218161486491,10,-2259.36979940953,4538.99016829513,13.9445249231658,0.000131710170507903
"536",14.2663628502097,4.68013969314964,-0.390945404566717,1.12610372526132,NA,0.215778622764941,NA,NA,NA,NA,"+",NA,9,-2260.402665628,4539.010109413,13.9644660410313,0.000130403471575284
"612",14.4239536380175,7.57856423338923,-1.0336639296471,NA,NA,NA,1.21818125372741,-2.03494063499585,NA,NA,"+",NA,9,-2260.41706522429,4539.03890860558,13.9932652336101,0.000128539169044989
"620",4.77854491991662,6.13666087606638,-1.07196767109196,NA,0.592877926042091,NA,1.31744092460476,-2.03728725502347,NA,NA,"+",NA,10,-2259.3951623064,4539.04089408888,13.995250716911,0.000128411626177203
"1576",9.44395142308096,4.01669680994079,-0.241014442957442,2.62361028415542,NA,NA,-2.05255537958082,NA,NA,NA,"+",0.319660595225294,10,-2259.4095269164,4539.06962330888,14.023979936911,0.000126580228396222
