,Estimate..Intercept.,Std..Error..Intercept.,df..Intercept.,Estimate.FinFSLdat_AnnEsts,Std..Error.FinFSLdat_AnnEsts,df.FinFSLdat_AnnEsts,Estimate.FinWestSST_AnnEsts,Std..Error.FinWestSST_AnnEsts,df.FinWestSST_AnnEsts,Estimate.FSL_months_Apr,Std..Error.FSL_months_Apr,df.FSL_months_Apr,Estimate.FSLdat_Spring,Std..Error.FSLdat_Spring,df.FSLdat_Spring,Estimate.SST_West_Months_Sep,Std..Error.SST_West_Months_Sep,df.SST_West_Months_Sep,Estimate.WestSST_Spring,Std..Error.WestSST_Spring,df.WestSST_Spring,Estimate.s.Ages..1,Std..Error.s.Ages..1,df.s.Ages..1,Estimate.s.Ages..2,Std..Error.s.Ages..2,df.s.Ages..2,Estimate.s.Ages..3,Std..Error.s.Ages..3,df.s.Ages..3,Estimate.s.Ages..4,Std..Error.s.Ages..4,df.s.Ages..4,Estimate.s.Ages..5,Std..Error.s.Ages..5,df.s.Ages..5,Estimate.s.Ages..6,Std..Error.s.Ages..6,df.s.Ages..6,Estimate.s.Ages..7,Std..Error.s.Ages..7,df.s.Ages..7,Estimate.s.Ages..8,Std..Error.s.Ages..8,df.s.Ages..8,Estimate.s.Ages..9,Std..Error.s.Ages..9,df.s.Ages..9,Estimate.SST_West_Months_Oct,Std..Error.SST_West_Months_Oct,df.SST_West_Months_Oct,Estimate.FinWestSST_SummerDat,Std..Error.FinWestSST_SummerDat,df.FinWestSST_SummerDat,Estimate.WestSST_Winter,Std..Error.WestSST_Winter,df.WestSST_Winter,Estimate.SST_West_Months_Jul,Std..Error.SST_West_Months_Jul,df.SST_West_Months_Jul,Estimate.SST_West_Months_Jun,Std..Error.SST_West_Months_Jun,df.SST_West_Months_Jun
1,-10.70526051,7.702715682,1146.105897,-8.589228416,5.649839512,1146.105897,2.082612531,0.660634017,1146.105897,4.206783694,2.29041701,1146.105897,7.023853682,4.179527758,1146.105897,0.753450018,0.436380396,1146.105897,-1.461686621,0.655970729,1146.105897,16.53026036,1.542272256,1146.105897,-18.76507678,4.203542662,1146.105897,-12.13904102,1.323050062,1146.105897,12.44334836,2.97193284,1146.105897,11.11418596,1.41694902,1146.105897,-10.30121494,2.645843243,1146.105897,10.02828767,1.746733444,1146.105897,-26.64040764,9.030209325,1146.105897,-14.78601771,2.771997849,1146.105897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-10.53671114,7.703004816,1145.096454,-8.435782336,5.650556302,1145.096454,2.22014196,0.672115432,1145.096454,4.131344296,2.291012611,1145.096454,7.099054112,4.179357435,1145.096454,0.921605485,0.461876633,1145.096454,-2.260629937,0.973517529,1145.096454,16.64560044,1.545790926,1145.096454,-18.87331787,4.213673559,1145.096454,-12.20487974,1.325611504,1145.096454,12.49732586,2.979077374,1145.096454,11.1814032,1.418978856,1145.096454,-10.35504727,2.652951624,1145.096454,10.0974664,1.750070835,1145.096454,-26.75014386,9.053816006,1145.096454,-14.85472352,2.779185298,1145.096454,0.476141276,0.428608894,1145.096454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,-8.57731445,7.610984961,1147.099463,-6.941030837,5.573068501,1147.099463,2.010294889,0.659856392,1147.099463,4.314558176,2.291232489,1147.099463,5.698145612,4.111506348,1147.099463,NA,NA,NA,-0.777303758,0.523248847,1147.099463,16.67410832,1.542112066,1147.099463,-18.84630584,4.21229845,1147.099463,-12.30317717,1.321821091,1147.099463,12.4729523,2.978489983,1147.099463,11.11999048,1.418797469,1147.099463,-10.3185822,2.65210208,1147.099463,10.04756113,1.749737587,1147.099463,-26.57650479,9.051617175,1147.099463,-14.84398867,2.778369309,1147.099463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,-14.24033618,9.029072633,1145.106376,-7.772472846,5.754875182,1145.106376,2.112268949,0.661936228,1145.106376,3.661637022,2.403323846,1145.106376,6.291367917,4.292812932,1145.106376,0.71032137,0.440238507,1145.106376,-1.53724352,0.663764888,1145.106376,16.50818663,1.542824246,1145.106376,-18.78998876,4.204282139,1145.106376,-12.15033528,1.323361363,1145.106376,12.48741366,2.97293534,1145.106376,11.11391809,1.417199993,1145.106376,-10.31850088,2.646303347,1145.106376,10.03842202,1.747069145,1145.106376,-26.71760009,9.032015133,1145.106376,-14.76299371,2.772539656,1145.106376,NA,NA,NA,0.259166677,0.34529933,1145.106376,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,-10.14042613,7.896533257,1145.107141,-8.736395321,5.670229938,1145.107141,2.11094419,0.666685392,1145.107141,4.322572256,2.318904364,1145.107141,7.150027366,4.199129393,1145.107141,0.815573971,0.476496138,1145.107141,-1.446164774,0.657896839,1145.107141,16.52966267,1.542757666,1145.107141,-18.81032777,4.206766212,1145.107141,-12.13937804,1.323420064,1145.107141,12.47962903,2.974653042,1145.107141,11.13260513,1.418582523,1145.107141,-10.32127926,2.647075783,1145.107141,10.04010981,1.747607606,1145.107141,-26.74656452,9.037742235,1145.107141,-14.72658045,2.778226412,1145.107141,NA,NA,NA,NA,NA,NA,-0.137143296,0.421097988,1145.107141,NA,NA,NA,NA,NA,NA
6,-7.260420781,7.563796996,1148.102494,-5.876327424,5.529462939,1148.102494,1.249717744,0.416902002,1148.102494,2.873909434,2.077120256,1148.102494,5.447325687,4.109816278,1148.102494,NA,NA,NA,NA,NA,NA,16.6401594,1.542250277,1148.102494,-18.88285855,4.210681577,1148.102494,-12.24072966,1.32116798,1148.102494,12.4932596,2.97723847,1148.102494,11.14138485,1.418841823,1148.102494,-10.33388556,2.650772808,1148.102494,10.05874975,1.74947219,1148.102494,-26.71597299,9.046666668,1148.102494,-14.65683523,2.774425945,1148.102494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,-8.041804955,8.123721553,1144.094843,-7.448299049,5.790741412,1144.094843,1.682438024,0.773670614,1144.094843,3.877531973,2.353929624,1144.094843,6.564263158,4.232555974,1144.094843,0.832626771,0.476659318,1144.094843,-1.068162981,0.743510465,1144.094843,16.59366139,1.544473678,1144.094843,-18.90719606,4.219779174,1144.094843,-12.22729699,1.327403973,1144.094843,12.59450525,2.985485442,1144.094843,11.2002803,1.420939299,1144.094843,-10.38874536,2.656705357,1144.094843,10.12061124,1.752074296,1144.094843,-26.88472154,9.06956161,1144.094843,-14.74001207,2.787493512,1144.094843,NA,NA,NA,NA,NA,NA,-0.720769116,0.681439667,1144.094843,0.531451292,0.488237402,1144.094843,NA,NA,NA
8,-14.27944712,9.027584881,1144.09663,-7.565559327,5.756550231,1144.09663,2.25546798,0.67368601,1144.09663,3.551286458,2.40474971,1144.09663,6.324654454,4.29203799,1144.09663,0.880641001,0.464819938,1144.09663,-2.363335032,0.982201257,1144.09663,16.62551525,1.546265919,1144.09663,-18.90311033,4.214614695,1144.09663,-12.21880545,1.325960584,1144.09663,12.54581834,2.980251531,1144.09663,11.18310189,1.41922724,1144.09663,-10.37509717,2.653566412,1144.09663,10.11030325,1.750457606,1144.09663,-26.83575961,9.056147383,1144.09663,-14.83215255,2.779850476,1144.09663,0.489616585,0.429015748,1144.09663,0.274744979,0.345498298,1144.09663,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,-10.77967441,7.707448853,1145.103962,-8.138027133,5.755693443,1145.103962,1.953195344,0.730704165,1145.103962,3.985775548,2.352324593,1145.103962,6.759087282,4.229564227,1145.103962,0.695137876,0.458560306,1145.103962,-1.388180815,0.679716894,1145.103962,16.54411801,1.543330301,1145.103962,-18.74201541,4.208012854,1145.103962,-12.15855547,1.324675441,1145.103962,12.43354178,2.975021003,1145.103962,11.11039095,1.417903984,1145.103962,-10.29661854,2.64869449,1145.103962,10.03393578,1.74813331,1145.103962,-26.56733008,9.041459149,1145.103962,-14.84613835,2.777971672,1145.103962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125435717,0.301718107,1145.103962,NA,NA,NA
10,-13.25992742,9.01492951,1146.100192,-6.015883937,5.6546128,1146.100192,2.053553052,0.661378605,1146.100192,3.608520932,2.404517637,1146.100192,4.857322699,4.202315048,1146.100192,NA,NA,NA,-0.92421931,0.544778155,1146.100192,16.63565504,1.542614705,1146.100192,-18.87254676,4.212082746,1146.100192,-12.30582014,1.321796825,1146.100192,12.52745671,2.978790396,1146.100192,11.11949957,1.418793666,1146.100192,-10.33964034,2.65195119,1146.100192,10.05947756,1.749719209,1146.100192,-26.68031323,9.051417955,1146.100192,-14.81067824,2.778322549,1146.100192,NA,NA,NA,0.331880534,0.34253802,1146.100192,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,-10.21586614,7.89609473,1144.097982,-8.523877957,5.672960562,1144.097982,2.233519417,0.676293062,1144.097982,4.199654245,2.321398058,1144.097982,7.17006618,4.198650371,1144.097982,0.953743826,0.493414686,1144.097982,-2.234531827,0.983916268,1144.097982,16.64228155,1.54635935,1144.097982,-18.89705189,4.216505347,1144.097982,-12.20344783,1.326006633,1144.097982,12.51702707,2.981577181,1144.097982,11.19025495,1.420409347,1144.097982,-10.36542528,2.654008699,1144.097982,10.10242854,1.750828899,1144.097982,-26.8094569,9.06078091,1144.097982,-14.81822363,2.785803208,1144.097982,0.465896288,0.432310165,1144.097982,NA,NA,NA,-0.078906895,0.424510408,1144.097982,NA,NA,NA,NA,NA,NA
12,-9.712645962,7.933554395,1145.102731,-8.254386624,5.687273848,1145.102731,2.022792746,0.670531,1145.102731,4.16569263,2.29228671,1145.102731,7.066371791,4.181397309,1145.102731,0.821943159,0.455974426,1145.102731,-1.387216489,0.671376478,1145.102731,16.54910335,1.543307239,1145.102731,-18.84636516,4.211302433,1145.102731,-12.16286597,1.324681652,1145.102731,12.51853459,2.978967697,1145.102731,11.16314322,1.420459192,1145.102731,-10.34623937,2.650704109,1145.102731,10.06620246,1.749479898,1145.102731,-26.80278994,9.047861125,1145.102731,-14.72836595,2.778576589,1145.102731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134471065,0.258135868,1145.102731
13,-7.26051709,8.191772514,1143.099391,-8.117611213,5.860140046,1143.099391,1.6288208,0.777111623,1143.099391,4.120283036,2.376473724,1143.099391,6.42017556,4.237677312,1143.099391,0.869683312,0.479292903,1143.099391,-0.923712695,0.768112742,1143.099391,16.58219875,1.544275566,1143.099391,-18.89806482,4.216232928,1143.099391,-12.22345185,1.326886476,1143.099391,12.5850714,2.982819091,1143.099391,11.16542421,1.421189267,1143.099391,-10.37471062,2.654077057,1143.099391,10.10889545,1.751152624,1143.099391,-26.88337569,9.060366622,1143.099391,-14.70432705,2.784948804,1143.099391,NA,NA,NA,NA,NA,NA,-1.851214036,1.652441059,1143.099391,1.019055034,0.812523683,1143.099391,0.487060394,0.648579701,1143.099391
14,-8.313442894,7.632416737,1146.095729,-6.726853397,5.592295021,1146.095729,2.06023948,0.668193615,1146.095729,4.293536071,2.292317783,1146.095729,5.607436912,4.117039559,1146.095729,NA,NA,NA,-1.0429452,0.759468874,1146.095729,16.73397057,1.547046572,1146.095729,-18.89798648,4.218939677,1146.095729,-12.34494924,1.325387307,1146.095729,12.49762511,2.98282173,1146.095729,11.1476013,1.420612745,1146.095729,-10.34212413,2.656291836,1146.095729,10.07712029,1.752208875,1146.095729,-26.61600369,9.064999502,1146.095729,-14.87643966,2.782669673,1146.095729,0.195719747,0.405369535,1146.095729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,-8.059962192,8.122689061,1143.085177,-7.19327446,5.794361328,1143.085177,1.796431049,0.780444667,1143.085177,3.738506862,2.356852244,1143.085177,6.568318652,4.231886821,1143.085177,0.975240488,0.493670461,1143.085177,-1.86848256,1.036594053,1143.085177,16.71134079,1.548147926,1143.085177,-18.9988827,4.229950684,1143.085177,-12.29561705,1.330115911,1143.085177,12.63604781,2.992737183,1143.085177,11.26141649,1.422827068,1143.085177,-10.43587968,2.663964155,1143.085177,10.18701341,1.755425409,1143.085177,-26.95270224,9.093672851,1143.085177,-14.83484898,2.795381018,1143.085177,0.479267007,0.432357942,1143.085177,NA,NA,NA,-0.677323384,0.682490998,1143.085177,0.546433915,0.48833922,1143.085177,NA,NA,NA
16,-10.62540417,7.706927323,1144.092939,-7.826276426,5.760526926,1144.092939,2.05589934,0.735885554,1144.092939,3.832775554,2.355381774,1144.092939,6.751058411,4.228592392,1144.092939,0.853793473,0.478242896,1144.092939,-2.209349731,0.978327897,1144.092939,16.67124824,1.547159045,1144.092939,-18.84871219,4.219422413,1144.092939,-12.23484738,1.327675113,1144.092939,12.48729573,2.98318775,1144.092939,11.18050165,1.420023047,1144.092939,-10.35195565,2.65684031,1144.092939,10.10932655,1.751883079,1144.092939,-26.65826982,9.068491229,1144.092939,-14.93964969,2.786528314,1144.092939,0.503889486,0.431694959,1144.092939,NA,NA,NA,NA,NA,NA,0.166923896,0.303725262,1144.092939,NA,NA,NA
17,-9.081937909,7.630741055,1146.094712,-6.255969701,5.623080141,1146.094712,1.748207395,0.718521315,1146.094712,3.829092349,2.351185423,1146.094712,5.354983979,4.128804895,1146.094712,NA,NA,NA,-0.733816956,0.525439255,1146.094712,16.68129294,1.542872674,1146.094712,-18.78407014,4.218506136,1146.094712,-12.31819981,1.322934556,1146.094712,12.44736977,2.982823892,1146.094712,11.11182601,1.419726705,1146.094712,-10.30601815,2.656226473,1146.094712,10.05733646,1.751444913,1146.094712,-26.43054626,9.066871362,1146.094712,-14.9640855,2.785007916,1146.094712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26541439,0.287364136,1146.094712,NA,NA,NA
18,-9.398503464,7.891233546,1146.101088,-6.929132126,5.575542903,1146.101088,1.985749488,0.663209808,1146.101088,4.177059335,2.319205312,1146.101088,5.679620771,4.113555499,1146.101088,NA,NA,NA,-0.856946107,0.561131606,1146.101088,16.65958458,1.542967217,1146.101088,-18.78841021,4.215450518,1146.101088,-12.28684832,1.32275679,1146.101088,12.4296575,2.980864706,1146.101088,11.09768081,1.420251117,1146.101088,-10.29443902,2.653047785,1146.101088,10.03110912,1.750548175,1146.101088,-26.46616162,9.056921703,1146.101088,-14.90130196,2.782849795,1146.101088,NA,NA,NA,NA,NA,NA,0.151665953,0.386096976,1146.101088,NA,NA,NA,NA,NA,NA
19,-5.653804277,7.770804193,1146.084908,-4.787653133,5.575241106,1146.084908,1.140894008,0.490877402,1146.084908,3.110882711,2.185227869,1146.084908,4.78576144,4.128923405,1146.084908,NA,NA,NA,NA,NA,NA,16.74227202,1.544648646,1146.084908,-18.96094367,4.229520324,1146.084908,-12.39113832,1.32703539,1146.084908,12.61070641,2.991944205,1146.084908,11.20615016,1.42158992,1146.084908,-10.40130817,2.663973696,1146.084908,10.14985972,1.754827422,1146.084908,-26.75433031,9.092427743,1146.084908,-14.81936178,2.79016929,1146.084908,NA,NA,NA,NA,NA,NA,-0.690526086,0.517739034,1146.084908,0.695742105,0.411511273,1146.084908,NA,NA,NA
20,-9.58401445,7.933311572,1144.093607,-8.115189486,5.687770922,1144.093607,2.161490326,0.682261132,1144.093607,4.092455932,2.292869064,1144.093607,7.139255808,4.181252972,1144.093607,0.986027977,0.479662144,1144.093607,-2.182384219,0.986185807,1144.093607,16.66263357,1.546780649,1144.093607,-18.95064255,4.221106231,1144.093607,-12.22718961,1.327173408,1144.093607,12.5692075,2.985874659,1144.093607,11.22785554,1.422406586,1144.093607,-10.39791426,2.657586143,1144.093607,10.13329151,1.752708448,1144.093607,-26.90563502,9.070720778,1144.093607,-14.79849929,2.785596232,1144.093607,0.472170388,0.428798675,1144.093607,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.129238352,0.258144595,1144.093607
21,-7.917705382,7.588812904,1147.09674,-5.166278582,5.570742447,1147.09674,1.000460207,0.479552048,1147.09674,2.414229169,2.122630883,1147.09674,5.073706665,4.125254935,1147.09674,NA,NA,NA,NA,NA,NA,16.65062631,1.542980578,1147.09674,-18.81012871,4.217548704,1147.09674,-12.26184653,1.322374596,1147.09674,12.46309677,2.982067418,1147.09674,11.13092693,1.419789694,1147.09674,-10.31878258,2.655402957,1147.09674,10.06933475,1.751311823,1147.09674,-26.54172679,9.063767076,1147.09674,-14.80525825,2.782033017,1147.09674,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301385143,0.28628631,1147.09674,NA,NA,NA
22,-4.277428434,7.814686267,1144.093482,-6.597624485,5.723160219,1144.093482,0.955255256,0.539456042,1144.093482,3.267556607,2.268603311,1144.093482,5.484575707,4.165845046,1144.093482,0.636716049,0.438276843,1144.093482,NA,NA,NA,16.64381572,1.544331069,1144.093482,-19.00293658,4.221198064,1144.093482,-12.29120175,1.326869037,1144.093482,12.66930037,2.98639397,1144.093482,11.20430833,1.421726458,1144.093482,-10.42240355,2.65806642,1144.093482,10.16137583,1.752453243,1144.093482,-27.0296421,9.074114884,1144.093482,-14.60284616,2.787710474,1144.093482,NA,NA,NA,NA,NA,NA,-2.626798654,1.521554774,1144.093482,1.479606264,0.7166034,1144.093482,0.682064119,0.627927709,1144.093482
23,-4.748845593,7.802770283,1145.086101,-5.242814926,5.585865681,1145.086101,0.878039871,0.5348023,1145.086101,2.705758848,2.209008818,1145.086101,5.481279224,4.166010354,1145.086101,0.526919039,0.426477227,1145.086101,NA,NA,NA,16.6744247,1.545125372,1145.086101,-19.04087892,4.228495625,1145.086101,-12.31232965,1.328121718,1145.086101,12.7028596,2.991787324,1145.086101,11.26486157,1.421931971,1145.086101,-10.45434229,2.663334138,1145.086101,10.19042312,1.754540294,1145.086101,-27.0663491,9.0925646,1145.086101,-14.63108056,2.793264044,1145.086101,NA,NA,NA,NA,NA,NA,-1.119166394,0.623003496,1145.086101,0.858749909,0.432032331,1145.086101,NA,NA,NA
24,-13.67862263,9.284527027,1144.107616,-7.915795771,5.783651426,1144.107616,2.134142325,0.66758939,1144.107616,3.771392934,2.441113557,1144.107616,6.415191284,4.320882954,1144.107616,0.761554812,0.482404203,1144.107616,-1.522475946,0.666390358,1144.107616,16.5081431,1.543347843,1144.107616,-18.82550969,4.207501874,1144.107616,-12.15014165,1.323757021,1144.107616,12.51514258,2.975532083,1144.107616,11.12855785,1.418873903,1144.107616,-10.33403737,2.647538641,1144.107616,10.04741626,1.7479544,1144.107616,-26.80062142,9.039423176,1144.107616,-14.71559996,2.778691309,1144.107616,NA,NA,NA,0.251227307,0.346772206,1144.107616,-0.110167207,0.422824022,1144.107616,NA,NA,NA,NA,NA,NA
25,-7.396164288,8.122539179,1145.089537,-5.67342954,5.705882562,1145.089537,1.577473031,0.772017261,1145.089537,3.752728413,2.354875066,1145.089537,5.095736301,4.151778738,1145.089537,NA,NA,NA,-0.487318455,0.665650444,1145.089537,16.72264246,1.544753352,1145.089537,-18.87892226,4.227983621,1145.089537,-12.37288705,1.326856858,1145.089537,12.5369166,2.991300058,1145.089537,11.16073633,1.422562423,1145.089537,-10.3573714,2.662295931,1145.089537,10.10679601,1.754891826,1145.089537,-26.58994329,9.087388585,1145.089537,-14.91761787,2.79172431,1145.089537,NA,NA,NA,NA,NA,NA,-0.395294307,0.655989153,1145.089537,0.503263656,0.488386707,1145.089537,NA,NA,NA
26,-7.444480087,8.193721123,1142.089864,-7.741349782,5.871780527,1142.089864,1.744698576,0.78571726,1142.089864,3.941225406,2.382992486,1142.089864,6.454688814,4.237592572,1142.089864,0.992376135,0.494688674,1142.089864,-1.687473313,1.082283201,1142.089864,16.6920744,1.548236947,1142.089864,-18.98410668,4.226800468,1142.089864,-12.28672431,1.329758274,1142.089864,12.62520509,2.990336675,1142.089864,11.22864663,1.423461512,1142.089864,-10.4209368,2.661592948,1142.089864,10.17199319,1.754721529,1142.089864,-26.94658367,9.085194743,1142.089864,-14.79816369,2.793201533,1142.089864,0.438888832,0.437966623,1142.089864,NA,NA,NA,-1.570107372,1.676004577,1142.089864,0.928681364,0.817491244,1142.089864,0.383098954,0.656763339,1142.089864
27,-9.759724586,7.950673764,1144.103009,-8.117948889,5.862154672,1144.103009,1.997546515,0.71991676,1144.103009,4.105099447,2.37726089,1144.103009,7.018644699,4.212328118,1144.103009,0.808434678,0.47695578,1144.103009,-1.378601919,0.677658801,1144.103009,16.55199254,1.544243751,1144.103009,-18.84283691,4.213552453,1144.103009,-12.16709079,1.325974306,1144.103009,12.51774157,2.98046303,1144.103009,11.16424925,1.421148716,1144.103009,-10.3464619,2.652038414,1144.103009,10.06781349,1.750375096,1144.103009,-26.79003385,9.053341907,1144.103009,-14.74094581,2.782723911,1144.103009,NA,NA,NA,NA,NA,NA,0.061805582,0.636037557,1144.103009,NA,NA,NA,-0.16282413,0.389936432,1144.103009
28,-5.458740556,7.776667236,1145.09038,-5.659128129,5.689527335,1145.09038,1.232192644,0.504977233,1145.09038,3.557817293,2.261063832,1145.09038,4.687843257,4.131762788,1145.09038,NA,NA,NA,NA,NA,NA,16.73053201,1.544391832,1145.09038,-18.92348044,4.225502401,1145.09038,-12.38776182,1.326404201,1145.09038,12.57439907,2.989060081,1145.09038,11.15567701,1.422399021,1145.09038,-10.37171527,2.661007859,1145.09038,10.12379095,1.753884078,1145.09038,-26.68497385,9.081909513,1145.09038,-14.82626641,2.786975916,1145.09038,NA,NA,NA,NA,NA,NA,-1.671388686,1.372883895,1145.09038,1.101618456,0.668039607,1145.09038,0.471702366,0.611334122,1145.09038
29,-7.475759952,7.579557441,1147.105824,-6.033507828,5.541199457,1147.105824,1.118038445,0.500243406,1147.105824,2.570511477,2.17313395,1147.105824,5.691177725,4.142952345,1147.105824,0.166202966,0.348351221,1147.105824,NA,NA,NA,16.6008515,1.544276476,1147.105824,-18.87183655,4.209636718,1147.105824,-12.19192348,1.324837318,1147.105824,12.49044666,2.976363051,1147.105824,11.14358101,1.419027562,1147.105824,-10.33285679,2.649816296,1147.105824,10.0558931,1.749332349,1147.105824,-26.75774899,9.04375373,1147.105824,-14.60621585,2.775027269,1147.105824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-11.96534368,9.396266521,1143.094272,-6.409771726,5.924968464,1143.094272,1.678129443,0.773794474,1143.094272,3.21040212,2.487420993,1143.094272,5.675402794,4.36626732,1143.094272,0.771634242,0.482344198,1143.094272,-1.128693452,0.747160314,1143.094272,16.57381826,1.545000935,1143.094272,-18.93217838,4.221335289,1143.094272,-12.24629449,1.327927695,1143.094272,12.64412113,2.987135549,1143.094272,11.2007811,1.421257686,1143.094272,-10.40863947,2.657811227,1143.094272,10.13523193,1.75264891,1143.094272,-26.9577525,9.07341958,1143.094272,-14.72856629,2.788577809,1143.094272,NA,NA,NA,0.289387492,0.348224512,1143.094272,-0.731951994,0.681668386,1143.094272,0.569926736,0.49049769,1143.094272,NA,NA,NA
31,-9.535749177,8.751879587,1147.103727,-5.298682351,5.642949985,1147.103727,1.198207845,0.428786384,1147.103727,2.372121463,2.293286693,1147.103727,4.991719323,4.204480449,1147.103727,NA,NA,NA,NA,NA,NA,16.61650967,1.543229723,1147.103727,-18.89966928,4.21118745,1147.103727,-12.23571496,1.321447361,1147.103727,12.52299699,2.978032536,1147.103727,11.1427659,1.419174006,1147.103727,-10.34602262,2.651016887,1147.103727,10.06542969,1.749814892,1147.103727,-26.78298743,9.048023435,1147.103727,-14.62067881,2.775352275,1147.103727,NA,NA,NA,0.170252788,0.329243912,1147.103727,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,-8.020472076,7.632535089,1147.106953,-6.49020576,5.591950347,1147.106953,1.472657748,0.513316161,1147.106953,3.418899809,2.202888603,1147.106953,5.634669097,4.118670093,1147.106953,NA,NA,NA,NA,NA,NA,16.58703133,1.543444163,1147.106953,-18.81428301,4.208461584,1147.106953,-12.21811317,1.32102579,1147.106953,12.4592226,2.975129863,1147.106953,11.1029963,1.419378798,1147.106953,-10.30296493,2.648615531,1147.106953,10.02180475,1.749202664,1147.106953,-26.62446305,9.03914956,1147.106953,-14.68740114,2.772453194,1147.106953,-0.207679743,0.279485697,1147.106953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,-6.984095206,7.738247519,1147.103184,-5.925452993,5.539358801,1147.103184,1.291228444,0.483229832,1147.103184,2.989354284,2.185975762,1147.103184,5.465217698,4.112882831,1147.103184,NA,NA,NA,NA,NA,NA,16.64595406,1.543294285,1147.103184,-18.90448083,4.214014354,1147.103184,-12.24922025,1.322647998,1147.103184,12.50962759,2.979782124,1147.103184,11.14852551,1.420063643,1147.103184,-10.34277832,2.65213978,1147.103184,10.0637895,1.750386303,1147.103184,-26.75581603,9.052513275,1147.103184,-14.63910993,2.777082267,1147.103184,NA,NA,NA,NA,NA,NA,-0.061344119,0.360338337,1147.103184,NA,NA,NA,NA,NA,NA
34,-14.64421732,9.065635214,1144.103621,-7.136407595,5.888112533,1144.103621,1.953078642,0.730818312,1144.103621,3.337299186,2.485320657,1144.103621,5.89585063,4.362566392,1144.103621,0.63362209,0.464886629,1144.103621,-1.451993972,0.684365628,1144.103621,16.52391837,1.543867527,1144.103621,-18.76351395,4.209373274,1144.103621,-12.1759106,1.325159087,1144.103621,12.47918226,2.97647783,1144.103621,11.10940084,1.418214762,1144.103621,-10.31439237,2.649650338,1144.103621,10.04667857,1.748653386,1144.103621,-26.63303232,9.04479255,1144.103621,-14.83659662,2.778905038,1144.103621,NA,NA,NA,0.281995231,0.348242061,1144.103621,NA,NA,NA,0.156787041,0.304236194,1144.103621,NA,NA,NA
35,-8.577771876,7.916496419,1146.100706,-6.940999968,5.645815414,1146.100706,2.010337575,0.671136001,1146.100706,4.314688071,2.292910218,1146.100706,5.698134229,4.115800904,1146.100706,NA,NA,NA,-0.777265092,0.580531891,1146.100706,16.67306612,1.543408532,1146.100706,-18.84616875,4.216542934,1146.100706,-12.30270007,1.32390269,1146.100706,12.47278804,2.982616083,1146.100706,11.11930912,1.421736123,1146.100706,-10.31844454,2.654092889,1146.100706,10.0467672,1.751453882,1146.100706,-26.57732406,9.058742504,1146.100706,-14.84232553,2.781474807,1146.100706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.26E-05,0.247338927,1146.100706
36,-14.20039342,9.06299806,1145.09489,-5.191199413,5.714423909,1145.09489,1.771163993,0.718833396,1145.09489,3.019926938,2.475168531,1145.09489,4.412784839,4.225847108,1145.09489,NA,NA,NA,-0.88900126,0.545939963,1145.09489,16.64046794,1.543343579,1145.09489,-18.80709171,4.218539246,1145.09489,-12.32256423,1.322924934,1145.09489,12.50430337,2.983305483,1145.09489,11.11070889,1.419706384,1145.09489,-10.3278601,2.656299894,1145.09489,10.07135006,1.751477857,1145.09489,-26.5301248,9.067342446,1145.09489,-14.93906937,2.785102541,1145.09489,NA,NA,NA,0.359540295,0.343652971,1145.09489,NA,NA,NA,0.289591616,0.288282721,1145.09489,NA,NA,NA
37,-13.16905116,9.018690568,1145.095674,-5.722804116,5.679988531,1145.095674,2.113858572,0.670287663,1145.095674,3.551159314,2.407262989,1145.095674,4.712358617,4.211324365,1145.095674,NA,NA,NA,-1.241190218,0.784398489,1145.095674,16.70395317,1.547377746,1145.095674,-18.93433172,4.219397112,1145.095674,-12.35484249,1.325477125,1145.095674,12.55898084,2.983665359,1145.095674,11.15187231,1.420661467,1145.095674,-10.36825303,2.656639461,1145.095674,10.09475237,1.752382706,1145.095674,-26.7315598,9.066486031,1145.095674,-14.84719994,2.783056841,1145.095674,0.228517125,0.406669209,1145.095674,0.347290787,0.343723699,1145.095674,NA,NA,NA,NA,NA,NA,NA,NA,NA
