,(Intercept),FinFSLdat_AnnEsts,FinWestSST_AnnEsts,FinWestSST_SummerDat,FSL_months_Apr,FSLdat_Spring,s(Ages),SST_West_Months_Jul,SST_West_Months_Jun,SST_West_Months_Oct,SST_West_Months_Sep,WestSST_Spring,WestSST_Winter,df,logLik,AICc,delta,weight
3998,48.10624785,21.60541622,NA,0.366622777,-0.371956993,-9.228999055,NA,NA,-0.783329261,0.953872735,0.50673748,-1.01258987,-1.977032079,12,-3485.396932,6995.065642,389.5413692,1.31E-86
3866,55.13639666,19.29939568,NA,NA,0.955351753,-8.383131897,NA,NA,NA,0.772125725,0.525131301,-0.643213258,-2.950948673,10,-3487.454567,6995.100439,389.5761664,1.28E-86
2518,45.71129808,20.58440423,NA,0.46474892,NA,-10.14100572,NA,1.106282193,0.040134319,0.700973816,NA,NA,-4.116602212,10,-3487.457597,6995.106498,389.5822256,1.28E-86
2778,57.18387479,18.65720329,NA,NA,1.800088538,-8.049602627,NA,0.727093646,-0.116344026,NA,0.78512008,NA,-3.814441107,10,-3487.459505,6995.110315,389.5860426,1.28E-86
3026,51.11229463,18.44503862,NA,NA,NA,-7.637275431,NA,1.082235761,0.027705054,0.665589397,0.469618369,NA,-4.271475334,10,-3487.48564,6995.162584,389.6383115,1.24E-86
2576,68.35696967,14.75498738,-1.755515273,0.199185958,-2.055178092,NA,NA,NA,NA,NA,1.280159318,NA,-2.613051433,9,-3488.507979,6995.172344,389.6480717,1.24E-86
2654,51.18437364,19.80178199,NA,0.436560108,0.838070101,-9.311791674,NA,0.898958355,NA,NA,0.673052576,NA,-4.125917063,10,-3487.500695,6995.192693,389.6684208,1.23E-86
2842,53.69899413,18.70630988,NA,NA,1.015421393,-8.263301294,NA,NA,NA,0.51023767,0.314067003,NA,-3.03190406,9,-3488.572237,6995.300859,389.7765864,1.16E-86
2714,56.24644111,19.49640002,NA,NA,1.365661095,-7.976802209,NA,NA,-0.632998873,NA,0.628540746,NA,-2.372710386,9,-3488.582856,6995.322098,389.7978252,1.15E-86
3474,51.99209414,21.05450816,NA,NA,NA,-8.683207166,NA,NA,-0.752921298,0.803298906,NA,-0.337083686,-1.848407105,9,-3488.599351,6995.355087,389.8308147,1.13E-86
2334,49.31773333,20.34633859,NA,0.340900113,0.216492621,-9.689213417,NA,NA,NA,0.540038835,NA,NA,-2.885938412,9,-3488.606208,6995.368802,389.8445295,1.12E-86
708,69.96976092,15.96672341,-2.128625712,NA,NA,NA,NA,-0.456773481,-1.626022188,NA,1.197988351,NA,NA,8,-3489.62812,6995.381241,389.8569681,1.12E-86
2902,45.93836702,19.51513334,NA,0.399560683,NA,-9.171240707,NA,1.111565076,NA,0.631499037,0.35002632,NA,-4.281849143,10,-3487.595694,6995.382693,389.8584199,1.11E-86
2564,70.95451795,13.56497881,-1.660890052,NA,NA,NA,NA,NA,NA,NA,1.304379641,NA,-2.692067576,7,-3490.659856,6995.416849,389.8925763,1.10E-86
3542,46.03822401,21.07112777,NA,0.479592984,NA,-10.37615418,NA,1.038369857,-0.021707979,0.798116753,NA,-0.222524746,-3.905538798,11,-3486.629457,6995.488679,389.9644061,1.06E-86
2202,58.79185541,21.60185422,NA,NA,1.605064758,-9.548225136,NA,NA,-0.629406309,NA,NA,NA,-1.942222945,8,-3489.695762,6995.516524,389.9922511,1.04E-86
2142,51.44543747,22.31247664,NA,0.593717356,0.641030451,-11.25238583,NA,0.759966448,NA,NA,NA,NA,-3.54894331,9,-3488.684075,6995.524535,390.0002626,1.04E-86
2586,58.16280965,18.81008861,NA,NA,1.657750785,-8.198343297,NA,NA,NA,NA,0.62473133,NA,-3.103243327,8,-3489.738142,6995.601283,390.0770104,9.99E-87
3986,52.66089643,20.45911648,NA,NA,NA,-7.948814517,NA,NA,-0.775162943,0.93754118,0.582282602,-0.899487973,-2.002699155,10,-3487.721135,6995.633575,390.1093027,9.83E-87
3738,52.9424134,18.91970161,NA,NA,1.127396772,-7.900754658,NA,NA,-0.630621608,NA,0.299500871,0.571180346,-2.414813099,10,-3487.723007,6995.637318,390.1130451,9.82E-87
3806,47.90784567,18.52916209,NA,0.385355007,0.828722335,-9.093328827,NA,1.209062463,0.216821304,NA,0.32080145,0.757827605,-4.791611594,12,-3485.686326,6995.644428,390.1201558,9.78E-87
2138,60.69699366,21.12812331,NA,NA,2.11500351,-10.009734,NA,0.626510124,NA,NA,NA,NA,-3.304590099,8,-3489.802408,6995.729817,390.2055442,9.37E-87
3358,49.64939145,21.05554893,NA,0.381187095,0.092451859,-10.07839385,NA,NA,NA,0.6976305,NA,-0.335649949,-2.780835818,10,-3487.778889,6995.749083,390.22481,9.28E-87
4054,47.22151127,20.23817828,NA,0.433010232,NA,-9.465052687,NA,1.129202568,0.021213981,0.926087494,0.583126705,-0.731912711,-4.236845684,12,-3485.749847,6995.771471,390.2471983,9.18E-87
2074,60.68207599,20.90672751,NA,NA,1.894063314,-9.759047058,NA,NA,NA,NA,NA,NA,-2.671229257,7,-3490.838362,6995.773862,390.2495899,9.17E-87
2312,65.6855791,13.11845529,-1.730345854,0.073532439,NA,NA,NA,NA,NA,0.94257161,NA,NA,-2.06615708,8,-3489.824527,6995.774054,390.2497818,9.17E-87
3282,51.72434397,18.49023988,NA,NA,NA,-7.831678592,NA,0.920337868,0.006445825,NA,NA,1.05229862,-4.048357012,9,-3488.826,6995.808386,390.2841131,9.01E-87
3158,46.41910154,19.60098114,NA,0.441506358,NA,-9.40777599,NA,0.979720221,NA,NA,NA,0.892403519,-4.141790015,9,-3488.838719,6995.833823,390.3095503,8.90E-87
3230,48.17732096,20.38169271,NA,0.3436018,0.309781635,-9.220152397,NA,NA,-0.640630927,NA,NA,0.643449444,-2.293213675,10,-3487.825864,6995.843032,390.3187591,8.86E-87
2974,46.85703027,20.42751856,NA,0.309560823,-0.107694205,-8.899681106,NA,NA,-0.719103682,0.540624666,0.194157131,NA,-2.181686851,11,-3486.82844,6995.886646,390.3623733,8.67E-87
3610,54.82314341,18.23103719,NA,NA,1.416332871,-8.120803924,NA,NA,NA,NA,0.292879431,0.576086808,-3.142940697,9,-3488.870167,6995.89672,390.3724474,8.62E-87
2322,53.64081792,19.78297638,NA,NA,NA,-8.506986163,NA,NA,NA,0.602421854,NA,NA,-2.806953285,7,-3490.918284,6995.933707,390.4094342,8.46E-87
3666,52.10256159,17.93135822,NA,NA,NA,-7.257408137,NA,0.943450152,NA,NA,0.380758256,0.813843798,-4.215697801,9,-3488.892869,6995.942123,390.4178508,8.43E-87
2206,50.94924665,22.57809401,NA,0.499819304,0.316726482,-10.543634,NA,NA,-0.646548509,NA,NA,NA,-2.014494857,9,-3488.895534,6995.947453,390.4231806,8.41E-87
2782,51.15130627,19.8331882,NA,0.434950212,0.823991557,-9.30185623,NA,0.87517008,-0.025193447,NA,0.668528416,NA,-4.06925371,11,-3486.870375,6995.970516,390.4462432,8.31E-87
3030,45.9892447,19.33834328,NA,0.413195599,NA,-9.213446864,NA,1.263847354,0.158157778,0.640569514,0.373118551,NA,-4.63766657,11,-3486.947078,6996.12392,390.5996478,7.70E-87
2266,59.20266698,21.51947318,NA,NA,1.734297117,-9.669586109,NA,0.190135362,-0.494067619,NA,NA,NA,-2.291184063,9,-3488.985335,6996.127055,390.6027829,7.68E-87
3102,50.3469316,19.6141986,NA,0.323899358,0.649591784,-9.38336178,NA,NA,NA,NA,NA,0.651014809,-3.03512384,9,-3489.006854,6996.170094,390.6458211,7.52E-87
2270,51.02669202,22.48909481,NA,0.561588888,0.486601493,-10.97585753,NA,0.484286322,-0.303949372,NA,NA,NA,-2.912269499,10,-3488.00385,6996.199005,390.6747322,7.41E-87
2962,50.79243427,19.59269831,NA,NA,NA,-7.750977894,NA,NA,-0.721069549,0.569543207,0.289121417,NA,-2.175698218,9,-3489.04343,6996.243246,390.7189734,7.25E-87
2454,46.75914448,21.01363202,NA,0.340389329,NA,-9.462353122,NA,NA,-0.722474643,0.580017668,NA,NA,-2.066164607,9,-3489.05826,6996.272907,390.748634,7.14E-87
2078,53.17202907,21.82948957,NA,0.481786545,0.659796195,-10.72407394,NA,NA,NA,NA,NA,NA,-2.760031592,8,-3490.096647,6996.318295,390.7940223,6.98E-87
3870,50.78547283,20.42892712,NA,0.3353067,0.154732725,-9.35831098,NA,NA,NA,0.795898891,0.457937472,-0.750515622,-2.922828267,11,-3487.090798,6996.41136,390.8870874,6.67E-87
3478,47.38740223,22.11467537,NA,0.394142361,NA,-10.12440052,NA,NA,-0.758406488,0.830067265,NA,-0.532119032,-1.862467601,10,-3488.110333,6996.411971,390.8876982,6.66E-87
3218,52.03726792,19.55651121,NA,NA,NA,-7.850823164,NA,NA,-0.642985944,NA,NA,0.7872541,-2.257258936,8,-3490.164205,6996.45341,390.9291378,6.53E-87
3346,54.04664215,20.05604094,NA,NA,NA,-8.646163996,NA,NA,NA,0.674591656,NA,-0.149131805,-2.757975889,8,-3490.186075,6996.497149,390.9728764,6.39E-87
2718,50.99588339,20.63268293,NA,0.366949863,0.467540175,-9.020751939,NA,NA,-0.644868575,NA,0.503273927,NA,-2.33996973,10,-3488.156101,6996.503506,390.9792339,6.37E-87
3286,46.36337014,19.41889578,NA,0.453179017,NA,-9.452691067,NA,1.12140324,0.146232431,NA,NA,0.929031985,-4.471492104,10,-3488.171963,6996.53523,391.0109572,6.27E-87
2642,56.82584974,18.85664693,NA,NA,NA,-7.250566258,NA,0.81707576,NA,NA,0.825258151,NA,-4.004705718,8,-3490.225971,6996.576942,391.0526698,6.14E-87
3794,52.14394846,17.83267763,NA,NA,NA,-7.251097724,NA,1.00416188,0.063030888,NA,0.385842431,0.82827319,-4.358999444,10,-3488.247148,6996.685601,391.1613285,5.81E-87
2846,49.67319487,19.61004114,NA,0.294041606,0.322130781,-9.100923937,NA,NA,NA,0.492773244,0.224265015,NA,-3.019084703,10,-3488.289223,6996.76975,391.2454772,5.57E-87
3090,53.82758183,18.893313,NA,NA,NA,-7.935073297,NA,NA,NA,NA,NA,0.794080462,-2.995347246,7,-3491.358171,6996.813481,391.2892082,5.45E-87
2590,53.21309299,19.87642183,NA,0.348307715,0.810458934,-9.193196695,NA,NA,NA,NA,0.505760559,NA,-3.085167963,9,-3489.351481,6996.859347,391.3350747,5.33E-87
3670,47.05931602,19.08797176,NA,0.412891646,NA,-8.85940749,NA,0.998221632,NA,NA,0.295876953,0.718750528,-4.276017852,10,-3488.354213,6996.89973,391.3754572,5.22E-87
3990,48.52227157,21.46782846,NA,0.346996991,NA,-9.310580523,NA,NA,-0.777176592,0.944112546,0.508562144,-0.999991348,-1.995540066,11,-3487.350484,6996.930732,391.4064597,5.14E-87
3858,54.71075434,19.48712958,NA,NA,NA,-7.976565036,NA,NA,NA,0.793345346,0.530112716,-0.656092878,-2.922904436,9,-3489.395001,6996.946389,391.4221159,5.10E-87
3742,48.79390612,19.96659391,NA,0.316587803,0.380059139,-8.810194392,NA,NA,-0.641136996,NA,0.229416872,0.505232034,-2.381701878,11,-3487.395542,6997.020849,391.496576,4.91E-87
648,70.6956099,16.21319478,-2.460235011,0.021478233,NA,NA,NA,NA,-1.754773703,NA,1.151679417,NA,NA,8,-3490.488189,6997.101378,391.5771049,4.72E-87
2646,50.30536621,20.07859003,NA,0.481181472,NA,-9.118479514,NA,0.898115766,NA,NA,0.665810892,NA,-4.103737978,9,-3489.477714,6997.111813,391.5875404,4.70E-87
2188,70.98120173,16.43762158,-1.433325315,NA,-1.424650317,NA,NA,NA,-0.956693975,NA,NA,NA,-0.739636484,8,-3490.494542,6997.114084,391.5898116,4.69E-87
2834,53.2153702,18.89345237,NA,NA,NA,-7.828066349,NA,NA,NA,0.527239321,0.314870448,NA,-3.003783056,8,-3490.52071,6997.166419,391.6421468,4.57E-87
2326,49.078272,20.40546373,NA,0.351433157,NA,-9.630523059,NA,NA,NA,0.541889318,NA,NA,-2.882096468,8,-3490.542033,6997.209065,391.6847925,4.47E-87
2706,55.73555802,19.77581034,NA,NA,NA,-7.373246242,NA,NA,-0.65065948,NA,0.643881111,NA,-2.317166384,8,-3490.588075,6997.30115,391.7768776,4.27E-87
2770,56.389242,19.14276146,NA,NA,NA,-7.272655916,NA,0.613417859,-0.219520167,NA,0.780097113,NA,-3.518580946,9,-3489.578579,6997.313543,391.7892702,4.25E-87
140,71.28022013,17.63068145,-1.777123428,NA,-2.3000211,NA,NA,NA,-1.34643421,NA,NA,NA,NA,7,-3491.614077,6997.325292,391.8010194,4.22E-87
3614,50.95869817,19.2028833,NA,0.297155276,0.719393137,-8.977861079,NA,NA,NA,NA,0.226993522,0.514263322,-3.123257116,10,-3488.577822,6997.346948,391.8226754,4.18E-87
2134,50.76927763,22.50405103,NA,0.626637877,NA,-11.08815584,NA,0.760468044,NA,NA,NA,NA,-3.536699784,8,-3490.641056,6997.407113,391.88284,4.05E-87
3730,52.38327869,19.1236495,NA,NA,NA,-7.403766637,NA,NA,-0.644967307,NA,0.297985038,0.59559669,-2.371176725,9,-3489.687088,6997.530562,392.0062897,3.81E-87
2192,63.97688718,16.706551,-1.525108721,0.496932908,-2.947033771,NA,NA,NA,-0.995772814,NA,NA,NA,-0.730895974,9,-3489.699773,6997.555931,392.0316584,3.76E-87
3798,47.0155643,18.83918523,NA,0.426346563,NA,-8.893416202,NA,1.17638161,0.183104525,NA,0.307884252,0.757567599,-4.694305049,11,-3487.673012,6997.575789,392.0515163,3.72E-87
2568,69.73322173,13.40615193,-1.649752868,0.084396868,NA,NA,NA,NA,NA,NA,1.276800401,NA,-2.70033281,8,-3490.728472,6997.581945,392.0576723,3.71E-87
3350,49.55164561,21.08719923,NA,0.386007156,NA,-10.05734432,NA,NA,NA,0.699889282,NA,-0.338800656,-2.778235468,9,-3489.718903,6997.594192,392.0699194,3.69E-87
2194,58.26212035,21.99228982,NA,NA,NA,-8.881070391,NA,NA,-0.650148894,NA,NA,NA,-1.864257244,7,-3491.753624,6997.604385,392.0801123,3.67E-87
712,69.82035627,15.94783008,-2.127763396,0.010371117,NA,NA,NA,-0.456560118,-1.626507794,NA,1.194335029,NA,NA,9,-3489.726139,6997.608664,392.0843915,3.66E-87
3222,47.8391917,20.47783484,NA,0.359453237,NA,-9.139869526,NA,NA,-0.644647603,NA,NA,0.643553084,-2.282505568,9,-3489.765159,6997.686704,392.1624311,3.52E-87
2578,57.60417807,19.12788726,NA,NA,NA,-7.468829231,NA,NA,NA,NA,0.643334553,NA,-3.060301416,7,-3491.808554,6997.714247,392.1899741,3.47E-87
2966,46.98324033,20.39167841,NA,0.304035587,NA,-8.924760981,NA,NA,-0.717538528,0.539274245,0.195827288,NA,-2.186359162,10,-3488.769413,6997.73013,392.2058578,3.45E-87
144,64.21806201,17.88748895,-1.865524205,0.500784477,-3.82378057,NA,NA,NA,-1.381174605,NA,NA,NA,NA,8,-3490.806444,6997.737887,392.2136148,3.43E-87
2252,70.70560344,16.64094697,-1.443359546,NA,-1.535873083,NA,NA,-0.164274791,-1.075428748,NA,NA,NA,-0.43132861,9,-3489.794477,6997.745339,392.2210666,3.42E-87
1820,70.77162351,34.1630782,-4.31667235,NA,-6.162030811,-15.6481817,NA,NA,NA,0.681678542,-0.899686381,1.608164543,NA,10,-3488.794826,6997.780957,392.2566843,3.36E-87
2198,50.60398773,22.67675113,NA,0.516051881,NA,-10.46176713,NA,NA,-0.650656263,NA,NA,NA,-2.00350044,8,-3490.835433,6997.795866,392.2715929,3.34E-87
1498,51.38967772,22.37607477,NA,NA,-0.144621675,-8.858375262,NA,-0.720510031,-1.498375535,0.95458183,NA,-0.86217355,NA,10,-3488.803737,6997.798778,392.2745057,3.33E-87
3602,54.17059666,18.4689306,NA,NA,NA,-7.499087921,NA,NA,NA,NA,0.290773141,0.607082125,-3.108727072,8,-3490.887522,6997.900043,392.3757706,3.17E-87
2774,50.2630112,20.14099768,NA,0.475690933,NA,-9.103013576,NA,0.842789693,-0.058635207,NA,0.655566318,NA,-3.972749057,10,-3488.85675,6997.904805,392.3805324,3.16E-87
2066,60.12713358,21.34299535,NA,NA,NA,-8.975299965,NA,NA,NA,NA,NA,NA,-2.607193838,6,-3492.97166,6998.016111,392.4918383,2.99E-87
1564,71.59133649,34.18342952,-4.601638071,NA,-6.202761195,-15.86526628,NA,NA,NA,NA,-1.17754919,2.827663808,NA,9,-3489.937495,6998.031375,392.5071028,2.97E-87
3094,49.66149641,19.80692038,NA,0.357107478,NA,-9.215922989,NA,NA,NA,NA,NA,0.651334757,-3.022323996,8,-3490.964847,6998.054695,392.530422,2.93E-87
2262,50.49943422,22.64171132,NA,0.584379963,NA,-10.83820809,NA,0.469528944,-0.320633863,NA,NA,NA,-2.868193596,9,-3489.958183,6998.072751,392.5484785,2.90E-87
2130,60.07936481,21.60392427,NA,NA,NA,-9.127918815,NA,0.600412993,NA,NA,NA,NA,-3.207012069,7,-3492.003695,6998.104527,392.5802545,2.86E-87
2256,63.98347458,16.62507892,-1.522299106,0.504662822,-2.923838597,NA,NA,0.069103937,-0.946431435,NA,NA,NA,-0.860451501,10,-3488.991604,6998.174512,392.6502397,2.76E-87
3914,52.44596386,10.51188419,NA,NA,0.052627956,NA,NA,1.067165754,NA,0.860950313,0.818506607,-0.537123143,-4.259039395,10,-3489.001706,6998.194717,392.6704445,2.73E-87
2070,52.47722836,22.0263445,NA,0.515595397,NA,-10.55467158,NA,NA,NA,NA,NA,NA,-2.74689308,7,-3492.055843,6998.208823,392.6845505,2.71E-87
3862,50.61958429,20.4830586,NA,0.343459889,NA,-9.324520189,NA,NA,NA,0.799479007,0.457009579,-0.754946,-2.918184213,10,-3489.032388,6998.256079,392.7318069,2.65E-87
2890,51.2393239,10.11558847,NA,NA,0.115974289,NA,NA,1.072506525,NA,0.64298804,0.640848449,NA,-4.331866553,9,-3490.054146,6998.264678,392.740405,2.64E-87
2258,58.42446018,21.96975096,NA,NA,NA,-8.910876197,NA,0.083899682,-0.591166843,NA,NA,NA,-2.015463331,8,-3491.08789,6998.30078,392.7765078,2.59E-87
474,48.65448387,20.7939499,NA,NA,-0.206684236,-7.982706183,NA,-0.853584123,-1.601810673,0.513465757,NA,NA,NA,9,-3490.090095,6998.336576,392.812303,2.55E-87
2710,50.48705824,20.79316378,NA,0.391893424,NA,-8.912121296,NA,NA,-0.650930887,NA,0.499325418,NA,-2.321221573,9,-3490.104933,6998.366251,392.8419787,2.51E-87
2378,52.27650493,10.56878463,NA,NA,-0.059718344,NA,NA,0.970241405,NA,0.785903906,NA,NA,-3.817094229,8,-3491.144234,6998.413467,392.8891947,2.45E-87
2010,51.78400348,22.04125684,NA,NA,-0.24547396,-8.296404344,NA,-0.759287227,-1.560851817,1.065409345,0.425243437,-1.307908005,NA,11,-3488.166976,6998.563716,393.0394439,2.27E-87
204,70.42504926,17.00230414,-1.492200981,NA,-1.757802879,NA,NA,-0.351229586,-1.252955259,NA,NA,NA,NA,8,-3491.24026,6998.60552,393.0812478,2.23E-87
2838,49.31164686,19.71321934,NA,0.310613482,NA,-9.026860639,NA,NA,NA,0.496527081,0.219429097,NA,-3.010532149,9,-3490.23264,6998.621666,393.0973935,2.21E-87
2582,52.36118577,20.14405385,NA,0.391540322,NA,-9.006357424,NA,NA,NA,NA,0.498908881,NA,-3.06466264,8,-3491.326405,6998.777809,393.2535365,2.04E-87
1824,65.45851762,35.37010975,-4.278850173,0.400069933,-7.046606636,-16.73851408,NA,NA,NA,0.708210045,-0.963052788,1.465564663,NA,11,-3488.291096,6998.811957,393.2876845,2.01E-87
3734,48.36758143,20.09285617,NA,0.336531418,NA,-8.720753214,NA,NA,-0.646035251,NA,0.22455538,0.508287806,-2.366737863,10,-3489.340316,6998.871937,393.3476643,1.95E-87
1502,46.32079379,23.62138304,NA,0.389055026,-1.096639102,-9.891514763,NA,-0.691518121,-1.510872121,1.009147961,NA,-1.07180731,NA,11,-3488.326109,6998.881982,393.3577095,1.94E-87
4042,52.38186672,10.64734638,NA,NA,0.006193208,NA,NA,1.000379358,-0.069750351,0.86739924,0.81458245,-0.562244377,-4.09814747,11,-3488.327913,6998.885591,393.3613183,1.93E-87
3402,51.54840174,10.31445788,NA,NA,-0.005068059,NA,NA,0.98664934,NA,0.660426241,NA,0.261651832,-3.92207199,9,-3490.382898,6998.922181,393.3979088,1.90E-87
218,55.23528601,21.91368099,NA,NA,0.694642122,-8.78184437,NA,-0.891947478,-1.468649465,NA,NA,NA,NA,8,-3491.431038,6998.987077,393.4628042,1.84E-87
2128,64.4331081,14.8383135,-1.373466892,0.576410681,-2.302404327,NA,NA,0.897328175,NA,NA,NA,NA,-2.881706091,9,-3490.437008,6999.030401,393.5061284,1.80E-87
3018,51.32106531,10.03592995,NA,NA,0.145636046,NA,NA,1.117779895,0.04746633,0.645537479,0.64916796,NA,-4.439013874,10,-3489.421682,6999.034667,393.5103948,1.80E-87
284,71.76123834,33.60837417,-4.161147753,NA,-6.37442427,-14.74267005,NA,NA,NA,1.187825005,NA,NA,NA,8,-3491.45532,6999.03564,393.5113676,1.79E-87
2124,72.33392829,14.57311453,-1.257891627,NA,-0.58711174,NA,NA,0.756983837,NA,NA,NA,NA,-2.702766332,8,-3491.496343,6999.117685,393.5934128,1.72E-87
2180,70.7918055,15.29345227,-1.352575219,NA,NA,NA,NA,NA,-0.923418318,NA,NA,NA,-0.864537437,7,-3492.517661,6999.13246,393.6081871,1.71E-87
3146,51.69187773,9.657269813,NA,NA,0.453027583,NA,NA,0.927991782,NA,NA,NA,1.152487361,-4.096429677,8,-3491.507717,6999.140435,393.616162,1.70E-87
2506,51.83635201,10.90879165,NA,NA,-0.185753988,NA,NA,0.767508796,-0.218955362,0.765583901,NA,NA,-3.353597867,9,-3490.50479,6999.165965,393.6416925,1.68E-87
1628,70.93901243,32.65866308,-4.130359918,NA,-5.374971231,-14.99163425,NA,-0.374707521,NA,NA,-0.976117921,2.533503408,NA,10,-3489.496422,6999.184149,393.6598762,1.67E-87
1568,66.71845757,35.29784069,-4.576971214,0.369135611,-7.020393711,-16.87907784,NA,NA,NA,NA,-1.245994209,2.739882657,NA,10,-3489.503916,6999.199137,393.6748642,1.65E-87
1308,71.78833473,33.66308064,-4.390606998,NA,-6.704302755,-14.70830827,NA,NA,NA,1.021666071,NA,0.420597341,NA,9,-3490.529355,6999.215096,393.6908237,1.64E-87
3606,50.1775323,19.4323056,NA,0.334881372,NA,-8.809773684,NA,NA,NA,NA,0.217691624,0.520220258,-3.105525149,9,-3490.544342,6999.24507,393.7207977,1.62E-87
208,63.99725914,17.31769265,-1.60926827,0.463306627,-3.234662021,NA,NA,-0.307733442,-1.296671712,NA,NA,NA,NA,9,-3490.55601,6999.268406,393.7441331,1.60E-87
1884,70.30398654,32.89048013,-3.94975267,NA,-5.473961194,-14.93850489,NA,-0.313200035,NA,0.617078101,-0.757651354,1.477854866,NA,11,-3488.521405,6999.272576,393.7483033,1.59E-87
2442,51.25944234,11.7849039,NA,NA,-0.51659433,NA,NA,NA,-0.750708433,0.671600982,NA,NA,-1.937561939,8,-3491.665843,6999.456685,393.9324126,1.45E-87
1490,51.45679107,22.34944177,NA,NA,NA,-8.920447555,NA,-0.722671102,-1.499249734,0.952088143,NA,-0.863091838,NA,9,-3490.670214,6999.496813,393.9725402,1.43E-87
3658,52.31810038,9.655834416,NA,NA,0.584013406,NA,NA,0.969720297,NA,NA,0.54470808,0.800913037,-4.35590184,9,-3490.696148,6999.548681,394.0244088,1.39E-87
3530,51.41671515,10.61538987,NA,NA,-0.10693463,NA,NA,0.840197197,-0.153845178,0.676768197,NA,0.197802443,-3.570780594,10,-3489.695986,6999.583276,394.0590034,1.36E-87
348,70.86606661,31.90650111,-3.580493904,NA,-5.214612192,-13.95396991,NA,-0.443803676,NA,1.05223639,NA,NA,NA,9,-3490.763516,6999.683418,394.1591451,1.30E-87
3978,52.37254256,12.13456134,NA,NA,-0.511977611,NA,NA,NA,-0.785890973,0.898280735,0.734473301,-0.832020668,-2.084956932,10,-3489.758785,6999.708874,394.1846018,1.28E-87
1372,70.87229608,31.9220855,-3.838396667,NA,-5.57583953,-13.88963635,NA,-0.456845402,NA,0.849143633,NA,0.504003571,NA,10,-3489.788927,6999.769158,394.2448855,1.24E-87
2014,47.12354807,23.22545971,NA,0.352707285,-1.091888763,-9.325772382,NA,-0.726602057,-1.561866956,1.096583467,0.355048601,-1.424379006,NA,12,-3487.766599,6999.804975,394.280702,1.22E-87
132,71.02970865,15.93249777,-1.736232119,NA,NA,NA,NA,NA,-1.405044355,NA,NA,NA,NA,6,-3493.870067,6999.812924,394.2886516,1.22E-87
796,71.21885246,33.77928719,-3.803356223,NA,-5.64388596,-15.25642868,NA,NA,NA,1.251838904,-0.445915088,NA,NA,9,-3490.839558,6999.835502,394.3112296,1.20E-87
2244,70.66314114,15.34387895,-1.354221169,NA,NA,NA,NA,-0.07269715,-0.974812791,NA,NA,NA,-0.732412031,8,-3491.855881,6999.836762,394.3124894,1.20E-87
3906,52.42336358,10.54675279,NA,NA,NA,NA,NA,1.066895357,NA,0.862237536,0.818317785,-0.538064339,-4.256878474,9,-3490.847138,6999.850662,394.3263891,1.19E-87
3274,51.71388359,9.60789806,NA,NA,0.468766376,NA,NA,0.953607292,0.026648889,NA,NA,1.159726511,-4.156516681,9,-3490.853756,6999.863898,394.3396253,1.19E-87
3918,49.27303163,10.60478652,NA,0.236477073,-0.593412273,NA,NA,1.09810967,NA,0.878652455,0.788018575,-0.606232872,-4.281506076,11,-3488.820838,6999.871441,394.3471684,1.18E-87
2382,47.94608209,10.57410596,NA,0.29991126,-0.850181524,NA,NA,1.021154597,NA,0.757699227,NA,NA,-3.911820527,9,-3490.868874,6999.894134,394.3698609,1.17E-87
2060,71.17781228,14.27188913,-1.13166748,NA,-0.666165887,NA,NA,NA,NA,NA,NA,NA,-2.006754756,7,-3492.907889,6999.912916,394.3886436,1.16E-87
2882,51.18451023,10.19102914,NA,NA,NA,NA,NA,1.071925387,NA,0.644988789,0.63973946,NA,-4.327356028,8,-3491.899044,6999.923089,394.3988163,1.15E-87
